# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  15601.000000  15668.000000  2961.541775  0.494562  0.505438  99.489234  87.653162  0.018091  19520.000000  0.001056
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  ST_s-channel_4f_leptonDecays                        Bkg             1.113816        0.627880        0.290666        0.259336
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             2.276687        2.489517        0.388062        0.392780
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             2.977852        2.722503        0.401553        0.388961
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           261.910400      267.708330        5.532254        5.601222
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           256.873795      265.895952        5.371676        5.469230
  TTWJetsToLNu                                        Bkg            11.263675       11.302817        0.231396        0.231867
  TTWJetsToQQ                                         Bkg             9.171633       10.244304        0.951402        0.960704
  TTZToLLNuNu                                         Bkg             9.972594        9.602847        0.185652        0.186118
  TTZToQQ                                             Bkg            13.371535       13.395576        0.117862        0.118146
  TTbar_AllHadronic                                   Bkg             0.580316        0.466147        0.223205        0.179098
  TTbar_SemiLeptonic                                  Bkg           189.133311      188.919697        3.190865        3.180715
  TTbar_Signal                                        Signal      15722.342149    15723.231460       26.816247       26.817812
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg             6.675254        6.326760        1.041853        1.020466
  WZ                                                  Bkg             2.271460        2.547018        0.552010        0.548262
  ZZ                                                  Bkg             5.516780        4.605841        1.207565        1.062462

# ===== O12 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O12  15664.000000  15605.000000  2961.541775  0.521213  0.478787  98.506281  88.756393  0.018091  19520.000000  0.000265
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           312.495505      188.999381       79.774236       66.672249
  DYJetsToLL_M_50                                     Bkg           446.889067      453.193523       57.133274       57.953499
  Data                                                Data        15664.000000    15605.000000      125.155903      124.919974
  ST_s-channel_4f_leptonDecays                        Bkg             0.933559        0.808138        0.255502        0.294042
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             1.871590        2.894614        0.365452        0.413900
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             3.004774        2.695582        0.400723        0.389816
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           265.437777      264.180953        5.577153        5.556518
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           267.860690      254.909058        5.490121        5.350322
  TTWJetsToLNu                                        Bkg            11.440657       11.125835        0.231709        0.231553
  TTWJetsToQQ                                         Bkg            10.771277        8.644660        1.006761        0.902525
  TTZToLLNuNu                                         Bkg             9.699574        9.875868        0.185714        0.186055
  TTZToQQ                                             Bkg            13.287976       13.479135        0.117972        0.118036
  TTbar_AllHadronic                                   Bkg             0.529218        0.517245        0.200122        0.204567
  TTbar_SemiLeptonic                                  Bkg           184.782734      193.270275        3.141653        3.229332
  TTbar_Signal                                        Signal      15726.956553    15718.617056       26.818413       26.815646
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg             6.655839        6.346175        1.008273        1.053658
  WZ                                                  Bkg             2.695090        2.123388        0.587432        0.510127
  ZZ                                                  Bkg             5.237367        4.885254        1.163942        1.110081

# ===== O13 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O13  15696.000000  15573.000000  2961.541775  0.522977  0.477023  103.123191  83.347418  0.018091  19520.000000  0.002644
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           300.784687      200.710198       85.654488       58.927296
  DYJetsToLL_M_50                                     Bkg           479.506136      420.576455       56.781842       58.297868
  Data                                                Data        15696.000000    15573.000000      125.283678      124.791827
  ST_s-channel_4f_leptonDecays                        Bkg             0.909893        0.831803        0.266225        0.284370
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             2.240383        2.525820        0.380241        0.400356
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             3.086642        2.613714        0.413035        0.376746
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           259.640622      269.978108        5.521691        5.611635
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           256.139131      266.630617        5.363673        5.477078
  TTWJetsToLNu                                        Bkg            11.267747       11.298744        0.231700        0.231562
  TTWJetsToQQ                                         Bkg             9.367637       10.048300        0.993378        0.917234
  TTZToLLNuNu                                         Bkg             9.646558        9.928883        0.185124        0.186643
  TTZToQQ                                             Bkg            13.334836       13.432275        0.117855        0.118153
  TTbar_AllHadronic                                   Bkg             0.468008        0.578455        0.198444        0.206195
  TTbar_SemiLeptonic                                  Bkg           189.297429      188.755579        3.192776        3.178797
  TTbar_Signal                                        Signal      15764.351225    15681.222385       26.857711       26.776286
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg             6.145591        6.856423        1.015116        1.047066
  WZ                                                  Bkg             1.874670        2.943807        0.475734        0.615616
  ZZ                                                  Bkg             5.106837        5.015783        1.140539        1.134113

