# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  51596.000000  51478.000000  6829.172974  0.487749  0.512251  115.665844  136.687076  0.068012  16812.151722  -0.000092
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
O10  51530.000000  51544.000000  6829.172974  0.507339  0.492661  126.570998  126.655938  0.068012  16812.151722  0.000431
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           249.917381      181.097180       72.262262       84.824858
  DYJetsToLL_M_50                                     Bkg           791.091687      705.038748       79.403045       83.521770
  Data                                                Data        51530.000000    51544.000000      227.002203      227.033037
  ST_s-channel_4f_leptonDecays                        Bkg             3.884388        2.485793        0.500484        0.441119
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             6.020446        6.149554        0.578624        0.599318
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             9.171718        9.088482        0.682326        0.654027
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           837.755315      847.253505        8.499723        8.579720
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           847.043397      851.054470        9.342669        9.385621
  TTWJetsToLNu                                        Bkg            37.425303       37.363970        0.386590        0.388094
  TTWJetsToQQ                                         Bkg            32.563888       33.064975        1.631075        1.615141
  TTZToLLNuNu                                         Bkg            29.258800       29.619984        0.313318        0.315193
  TTZToQQ                                             Bkg            43.338374       43.391091        0.249924        0.249966
  TTbar_AllHadronic                                   Bkg             1.201284        0.950798        0.308664        0.266381
  TTbar_SemiLeptonic                                  Bkg           542.895351      542.704255        5.240946        5.209490
  TTbar_Signal                                        Signal      50932.350706    50888.500440       43.783838       43.776160
  WJetsToLNu                                          Bkg             1.140492       40.895298       65.550140       40.895298
  WW                                                  Bkg            18.884381       20.594547        1.558910        1.604258
  WZ                                                  Bkg             4.167356        5.614679        0.663294        0.781963
  ZZ                                                  Bkg             8.948105        8.097978        1.653268        1.469638

# ===== O11 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O11  51506.000000  51568.000000  6829.172974  0.508248  0.491752  120.967455  132.018252  0.068012  16812.151722  0.000256
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           213.862211      217.152349       75.407904       82.041081
  DYJetsToLL_M_50                                     Bkg           787.834947      708.295488       80.924209       82.048778
  Data                                                Data        51506.000000    51568.000000      226.949334      227.085887
  ST_s-channel_4f_leptonDecays                        Bkg             3.417110        2.953070        0.460031        0.483158
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             6.202064        5.967936        0.589498        0.588626
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             8.952990        9.307210        0.653173        0.683143
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           826.990716      858.018105        8.442491        8.636043
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           856.672512      841.425356        9.421763        9.306221
  TTWJetsToLNu                                        Bkg            37.451909       37.337365        0.386396        0.388288
  TTWJetsToQQ                                         Bkg            33.800128       31.828735        1.617382        1.628854
  TTZToLLNuNu                                         Bkg            29.473174       29.405610        0.314548        0.313965
  TTZToQQ                                             Bkg            43.448227       43.281238        0.249779        0.250110
  TTbar_AllHadronic                                   Bkg             0.668779        1.483303        0.239357        0.330061
  TTbar_SemiLeptonic                                  Bkg           542.030444      543.569163        5.227473        5.223010
  TTbar_Signal                                        Signal      50923.476864    50897.374282       43.780151       43.779847
  WJetsToLNu                                          Bkg            46.917687       -4.881896       46.917687       61.383850
  WW                                                  Bkg            19.972151       19.506777        1.594459        1.568931
  WZ                                                  Bkg             4.828055        4.953980        0.730817        0.719257
  ZZ                                                  Bkg             8.393366        8.652718        1.535751        1.592043

# ===== O12 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O12  51313.000000  51761.000000  6829.172974  0.504909  0.495091  134.312944  118.414430  0.068012  16812.151722  -0.000863
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           214.380352      216.634208       83.479331       73.812548
  DYJetsToLL_M_50                                     Bkg           783.591174      712.539260       84.283800       78.593707
  Data                                                Data        51313.000000    51761.000000      226.523729      227.510439
  ST_s-channel_4f_leptonDecays                        Bkg             2.622910        3.747271        0.457979        0.485103
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             5.939667        6.230333        0.607503        0.570024
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             9.772028        8.488172        0.672500        0.664126
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           850.705624      834.303197        8.586406        8.492970
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           860.607718      837.490150        9.421194        9.306797
  TTWJetsToLNu                                        Bkg            37.283970       37.505303        0.388404        0.386279
  TTWJetsToQQ                                         Bkg            33.660183       31.968680        1.611113        1.635054
  TTZToLLNuNu                                         Bkg            29.557920       29.320865        0.315590        0.312917
  TTZToQQ                                             Bkg            43.343695       43.385769        0.250080        0.249810
  TTbar_AllHadronic                                   Bkg             1.157220        0.994862        0.295261        0.281164
  TTbar_SemiLeptonic                                  Bkg           545.448374      540.151233        5.222260        5.228222
  TTbar_Signal                                        Signal      50866.502743    50954.348403       43.764912       43.795081
  WJetsToLNu                                          Bkg            -4.881896       46.917687       61.383850       46.917687
  WW                                                  Bkg            20.016959       19.461969        1.597237        1.566103
  WZ                                                  Bkg             5.717589        4.064446        0.786765        0.657591
  ZZ                                                  Bkg             9.189464        7.856619        1.574108        1.554129

# ===== O13 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O13  51663.000000  51411.000000  6829.172974  0.503664  0.496336  119.319464  133.509587  0.068012  16812.151722  0.000199
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           163.304705      267.709855       72.970903       84.216022
  DYJetsToLL_M_50                                     Bkg           787.001236      709.129199       80.698813       82.270476
  Data                                                Data        51663.000000    51411.000000      227.294963      226.739939
  ST_s-channel_4f_leptonDecays                        Bkg             3.323948        3.046233        0.479978        0.463347
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             5.901987        6.268013        0.574795        0.602992
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             9.370471        8.889729        0.673531        0.663081
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           840.861282      844.147538        8.525444        8.554162
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           859.291761      838.806107        9.426944        9.300973
  TTWJetsToLNu                                        Bkg            37.310948       37.478325        0.388795        0.385885
  TTWJetsToQQ                                         Bkg            33.177200       32.451664        1.611086        1.635080
  TTZToLLNuNu                                         Bkg            29.362924       29.515861        0.313692        0.314820
  TTZToQQ                                             Bkg            42.915270       43.814195        0.249953        0.249936
  TTbar_AllHadronic                                   Bkg             1.193876        0.958206        0.299121        0.277054
  TTbar_SemiLeptonic                                  Bkg           545.450386      540.149221        5.247497        5.202892
  TTbar_Signal                                        Signal      50920.534063    50900.317084       43.792970       43.767024
  WJetsToLNu                                          Bkg            46.917687       -4.881896       46.917687       61.383850
  WW                                                  Bkg            19.197608       20.281320        1.587390        1.576082
  WZ                                                  Bkg             5.138491        4.643544        0.727007        0.723108
  ZZ                                                  Bkg             9.887740        7.158344        1.633260        1.491843

