# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  55105.000000  54486.000000  10717.755894  0.516261  0.483739  223.816570  208.476382  0.019400  59832.422397  0.000201
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  Data                                                Data        55201.000000    54390.000000      234.948931      233.216637
  ST_s-channel_4f_leptonDecays                        Bkg             5.298951        4.517077        0.587131        0.518418
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            17.014345       14.506139        0.989993        0.934240
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            15.400897       13.130540        0.896113        0.845647
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           924.197140      917.721205        9.608927        9.564581
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           916.693572      895.127990        9.432219        9.320849
  TTWJetsToLNu                                        Bkg            37.423986       37.970340        0.377436        0.380949
  TTWJetsToQQ                                         Bkg            28.914836       34.339804        1.562381        1.623734
  TTZToLLNuNu                                         Bkg            32.275981       31.923554        0.314837        0.313509
  TTZToQQ                                             Bkg            43.976055       43.617277        0.254818        0.254541
  TTbar_AllHadronic                                   Bkg             2.406006        1.281308        0.428775        0.287751
  TTbar_SemiLeptonic                                  Bkg           763.849559      770.020298        5.816165        5.834971
  TTbar_Signal                                        Signal      51678.208426    51685.590106       42.603912       42.609623
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            24.967455       25.561426        3.378654        3.509014
  WZ                                                  Bkg             9.319361       10.929307        1.939511        1.994418
  ZZ                                                  Bkg            17.184888       19.706450        2.146485        2.361087

# ===== O11 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O11  55227.000000  54364.000000  10717.756639  0.501853  0.498147  218.604589  213.935254  0.019400  59832.422397  -0.000172
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           570.400541      743.278587      169.972010      166.225705
  DYJetsToLL_M_50                                     Bkg          1991.403930     1753.397835      136.596842      133.779545
  Data                                                Data        55227.000000    54364.000000      235.004255      233.160889
