# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  6891.000000  6929.000000  1237.772441  0.438259  0.561741  59.824025  78.365133  0.009138  16812.151722  -0.002199
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  TTZToQQ                                             Bkg             6.011667        6.091313        0.092826        0.093595
  TTbar_AllHadronic                                   Bkg             0.000000        0.000000        0.000000        0.000000
  TTbar_SemiLeptonic                                  Bkg            34.106805       34.240457        1.326968        1.307212
  TTbar_Signal                                        Signal       6859.957237     6819.816982       15.995383       15.963367
  WJetsToLNu                                          Bkg            46.917687        0.000000       46.917687        0.000000
  WW                                                  Bkg             1.880579        2.693938        0.511348        0.640631
  WZ                                                  Bkg             1.019265        1.155081        0.337942        0.326170
  ZZ                                                  Bkg             2.022998        2.539002        0.749243        0.851307

# ===== O11 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O11  6970.000000  6850.000000  1237.772441  0.520352  0.479648  76.562213  62.114697  0.009138  16812.151722  0.002054
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           109.010285       77.370128       42.669748       45.419914
  DYJetsToLL_M_50                                     Bkg           202.162821      231.028505       42.602311       42.084825
  Data                                                Data         6970.000000     6850.000000       83.486526       82.764727
  ST_s-channel_4f_leptonDecays                        Bkg             0.302306        0.249557        0.132496        0.125176
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             0.396683        0.365159        0.135195        0.121800
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             0.646867        0.743977        0.172636        0.187620
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           108.838078      114.796987        3.066424        3.136772
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           116.199650      108.545791        3.466796        3.332965
  TTWJetsToLNu                                        Bkg             5.026297        4.905683        0.141053        0.141329
  TTWJetsToQQ                                         Bkg             4.241141        5.304728        0.598178        0.616192
  TTZToLLNuNu                                         Bkg             4.555289        4.403716        0.120919        0.121584
  TTZToQQ                                             Bkg             6.009532        6.093448        0.092589        0.093830
  TTbar_AllHadronic                                   Bkg             0.000000        0.000000        0.000000        0.000000
  TTbar_SemiLeptonic                                  Bkg            33.306319       35.040943        1.292362        1.341434
  TTbar_Signal                                        Signal       6853.934344     6825.839875       15.990278       15.968480
  WJetsToLNu                                          Bkg            46.917687        0.000000       46.917687        0.000000
  WW                                                  Bkg             2.652740        1.921777        0.566524        0.592397
  WZ                                                  Bkg             1.016741        1.157606        0.321130        0.342735
  ZZ                                                  Bkg             2.794352        1.767648        0.925442        0.655474

# ===== O12 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O12  6851.000000  6969.000000  1237.772441  0.499746  0.500254  62.714002  76.072084  0.009138  16812.151722  -0.002494
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           110.541683       75.838729       44.953753       43.160584
  DYJetsToLL_M_50                                     Bkg           218.493790      214.697536       43.442476       41.216995
  Data                                                Data         6851.000000     6969.000000       82.770768       83.480537
  ST_s-channel_4f_leptonDecays                        Bkg             0.248728        0.303135        0.124710        0.132935
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             0.331224        0.430618        0.119082        0.137595
