# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  41174.000000  41119.000000  7104.753172  0.488100  0.511900  164.472920  167.563608  0.006663  137642.451518  -0.000352
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           366.983849      296.008426      117.301539      128.238890
  DYJetsToLL_M_50                                     Bkg          1345.932463     1479.130139      106.048856      105.604606
  Data                                                Data        41066.000000    41227.000000      202.647477      203.044330
  ST_s-channel_4f_leptonDecays                        Bkg             1.104678        1.285324        0.301508        0.299566
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             3.295186        3.638125        0.419406        0.452323
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             4.055686        3.597256        0.444006        0.434352
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           709.768909      704.689452        8.309459        8.262077
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           702.703556      699.633724        8.260197        8.250761
  TTWJetsToLNu                                        Bkg            30.008240       29.753439        0.340472        0.339671
  TTWJetsToQQ                                         Bkg            25.107695       25.067317        1.434734        1.431036
  TTZToLLNuNu                                         Bkg            26.927056       26.482091        0.286134        0.285419
  TTZToQQ                                             Bkg            35.390185       34.916942        0.217010        0.216440
  TTbar_AllHadronic                                   Bkg             0.184934        0.118492        0.106879        0.083832
  TTbar_SemiLeptonic                                  Bkg           213.235326      210.972044        3.119200        3.084711
  TTbar_Signal                                        Signal      40804.816112    40861.652164       38.436193       38.456610
  WJetsToLNu                                          Bkg             0.000000       46.917687        0.000000       46.917687
  WW                                                  Bkg            14.193390       16.956632        2.410894        2.615576
  WZ                                                  Bkg             6.643098        5.669835        1.446481        1.341177
  ZZ                                                  Bkg            17.170996       17.211001        2.156763        2.112301

# ===== O13 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O13  41157.000000  41136.000000  7104.753172  0.490037  0.509963  165.435069  166.613751  0.006663  137642.451518  -0.000272
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           245.989167      417.003108      117.543794      128.016876
  DYJetsToLL_M_50                                     Bkg          1405.943835     1419.118766      105.777616      105.876289
  Data                                                Data        41157.000000    41136.000000      202.871881      202.820117
  ST_s-channel_4f_leptonDecays                        Bkg             1.255409        1.134593        0.311705        0.288940
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             3.343152        3.590159        0.440446        0.431862
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             3.974441        3.678500        0.444105        0.434250
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           703.956908      710.501453        8.273473        8.298112
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           700.647665      701.689616        8.255643        8.255317
  TTWJetsToLNu                                        Bkg            29.721188       30.040491        0.340321        0.339822
  TTWJetsToQQ                                         Bkg            23.956101       26.218912        1.447650        1.417969
  TTZToLLNuNu                                         Bkg            26.888557       26.520589        0.285653        0.285901
  TTZToQQ                                             Bkg            35.114776       35.192350        0.216784        0.216666
  TTbar_AllHadronic                                   Bkg             0.184140        0.119286        0.106449        0.084376
  TTbar_SemiLeptonic                                  Bkg           214.682583      209.524787        3.119332        3.084578
  TTbar_Signal                                        Signal      40822.133778    40844.334499       38.447507       38.445299
  WJetsToLNu                                          Bkg            46.917687        0.000000       46.917687        0.000000
  WW                                                  Bkg            16.527787       14.622236        2.580188        2.448730
  WZ                                                  Bkg             5.506386        6.806548        1.301847        1.481978
  ZZ                                                  Bkg            16.985255       17.396742        2.125370        2.143885

